STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SPECIES,Species,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,BIRD,,15,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,FISH_TOT,,7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,FRESHW_F,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,INVERTEB,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,MAMMAL,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,MARINE_F,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,MOSS,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,REPTILE,,11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL,Critically endangered species,SPC,Species,VASCULAR_PLANT,,105,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,BIRD,,7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,FRESHW_F,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,MAMMAL,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,MOSS,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,VASCULAR_PLANT,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,AMPHIBIAN,,123,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,BIRD,,49,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,FISH_TOT,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,FRESHW_F,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,INVERTEB,,44,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,MAMMAL,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,MARINE_F,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,MOSS,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,REPTILE,,16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED,Endangered species,SPC,Species,VASCULAR_PLANT,,241,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED_IND,Endangered indigenous species,SPC,Species,BIRD,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED_IND,Endangered indigenous species,SPC,Species,FRESHW_F,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED_IND,Endangered indigenous species,SPC,Species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED_IND,Endangered indigenous species,SPC,Species,MAMMAL,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED_IND,Endangered indigenous species,SPC,Species,MOSS,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,ENDANGERED_IND,Endangered indigenous species,SPC,Species,VASCULAR_PLANT,,168,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,BIRD,,55.42169,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,FRESHW_F,,5.569007,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,MAMMAL,,9.67742,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,MOSS,,42.30769,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,VASCULAR_PLANT,,7.320261,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,AMPHIBIAN,,34.32836,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,BIRD,,6.397134,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,FISH_TOT,,2.585389,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,FRESHW_F,,3.181535,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,INVERTEB,,0.4308639,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MAMMAL,,6.813996,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MARINE_F,,0.4615385,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MOSS,,2.560976,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,REPTILE,,6.896552,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,VASCULAR_PLANT,,1.743576,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,AMPHIBIAN,,299,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,BIRD,,125,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,FISH_TOT,,109,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,FRESHW_F,,51,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,INVERTEB,,98,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,MAMMAL,,37,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,MARINE_F,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,MOSS,,42,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,REPTILE,,44,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED,Threatened species,SPC,Species,VASCULAR_PLANT,,665,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED_IND,Indigenous threatened species,SPC,Species,BIRD,,46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED_IND,Indigenous threatened species,SPC,Species,FRESHW_F,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED_IND,Indigenous threatened species,SPC,Species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED_IND,Indigenous threatened species,SPC,Species,MAMMAL,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED_IND,Indigenous threatened species,SPC,Species,MOSS,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,THREATENED_IND,Indigenous threatened species,SPC,Species,VASCULAR_PLANT,,448,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,AMPHIBIAN,,871,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,BIRD,,1954,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,FISH_TOT,,4216,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,FRESHW_F,,1603,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,INVERTEB,,22745,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,LICHEN,,1761,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,MAMMAL,,543,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,MARINE_F,,2600,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,MOSS,,1640,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,REPTILE,,638,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN,Known species,SPC,Species,VASCULAR_PLANT,,38140,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN_IND,Indigenous known species,SPC,Species,AMPHIBIAN,,372,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN_IND,Indigenous known species,SPC,Species,BIRD,,83,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN_IND,Indigenous known species,SPC,Species,FRESHW_F,,413,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN_IND,Indigenous known species,SPC,Species,LICHEN,,167,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MAMMAL,,62,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MOSS,,52,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,TOT_KNOWN_IND,Indigenous known species,SPC,Species,VASCULAR_PLANT,,6120,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,AMPHIBIAN,,101,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,BIRD,,61,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,FISH_TOT,,92,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,FRESHW_F,,46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,INVERTEB,,48,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,MAMMAL,,24,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,MARINE_F,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,MOSS,,32,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,REPTILE,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE,Vulnerable species,SPC,Species,VASCULAR_PLANT,,319,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,BIRD,,21,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,FRESHW_F,,19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,LICHEN,,0,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MAMMAL,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MOSS,,18,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,COL,Colombia,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,VASCULAR_PLANT,,195,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,CRITICAL,Critically endangered species,SPC,Species,AMPHIBIAN,,23,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,CRITICAL,Critically endangered species,SPC,Species,BIRD,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,CRITICAL,Critically endangered species,SPC,Species,FISH_TOT,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,CRITICAL,Critically endangered species,SPC,Species,INVERTEB,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,CRITICAL,Critically endangered species,SPC,Species,MAMMAL,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,CRITICAL,Critically endangered species,SPC,Species,REPTILE,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,CRITICAL,Critically endangered species,SPC,Species,VASCULAR_PLANT,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,ENDANGERED,Endangered species,SPC,Species,AMPHIBIAN,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,ENDANGERED,Endangered species,SPC,Species,BIRD,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,ENDANGERED,Endangered species,SPC,Species,FISH_TOT,,28,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,ENDANGERED,Endangered species,SPC,Species,INVERTEB,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,ENDANGERED,Endangered species,SPC,Species,MAMMAL,,7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,ENDANGERED,Endangered species,SPC,Species,REPTILE,,5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,CRI,Costa Rica,ENDANGERED,Endangered species,SPC,Species,VASCULAR_PLANT,,58,,A,Normal value,0,Units,1,One
